query_word,candidate,cosine_similarity,rank,above_threshold,noun_class_match,note
alunasimilo,bambona,0.4593,10,YES,YES,Moderate candidate
amabhizinisi,osomabhizinisi,0.909,1,YES,YES,Strong candidate
amabhizinisi,bhizinisi,0.8708,2,YES,YES,Strong candidate
amabhizinisi,ngezamabhizinisi,0.868,3,YES,YES,Strong candidate
amabhizinisi,nezamabhizinisi,0.8593,4,YES,YES,Strong candidate
amabhizinisi,ibhizinisi,0.8244,5,YES,YES,Strong candidate
amabhizinisi,lwezamabhizinisi,0.82,6,YES,YES,Strong candidate
amabhizinisi,emabhizinisini,0.7966,7,YES,YES,Strong candidate
amabhizinisi,zebhizinisi,0.7695,8,YES,YES,Strong candidate
amabhizinisi,ebhizinisini,0.7675,9,YES,YES,Strong candidate
amabhizinisi,amabhande,0.7329,10,YES,YES,Strong candidate
amabhuloho,amabhantshi,0.91,1,YES,YES,Strong candidate
amabhuloho,amabhulukwe,0.8931,2,YES,YES,Strong candidate
amabhuloho,amabhubesi,0.8831,3,YES,YES,Strong candidate
amabhuloho,amabhande,0.8782,4,YES,YES,Strong candidate
amabhuloho,amajean,0.8764,5,YES,YES,Strong candidate
amabhuloho,amasudi,0.8605,6,YES,YES,Strong candidate
amabhuloho,amakepisi,0.852,7,YES,YES,Strong candidate
amabhuloho,amajazi,0.8489,8,YES,YES,Strong candidate
amabhuloho,amabhuku,0.8483,9,YES,YES,Strong candidate
amabhuloho,amajezi,0.8425,10,YES,YES,Strong candidate
amacala,amava,0.8252,1,YES,YES,Strong candidate
amacala,amaculo,0.7909,2,YES,YES,Strong candidate
amacala,amarimu,0.7883,3,YES,YES,Strong candidate
amacala,amasosha,0.7848,4,YES,YES,Strong candidate
amacala,amafu,0.7789,5,YES,YES,Strong candidate
amacala,amagquma,0.7772,6,YES,YES,Strong candidate
amacala,amafutha,0.7674,7,YES,YES,Strong candidate
amacala,macala,0.7647,8,YES,YES,Strong candidate
amacala,amakati,0.7501,9,YES,YES,Strong candidate
amacala,ama-curtain,0.749,10,YES,YES,Strong candidate
amaciko,amaculo,0.7063,1,YES,YES,Strong candidate
amaciko,ezobuciko,0.676,2,YES,YES,Strong candidate
amaciko,amafu,0.6719,3,YES,YES,Strong candidate
amaciko,amabhizinisi,0.6692,4,YES,YES,Strong candidate
amaciko,amacala,0.665,5,YES,YES,Strong candidate
amaciko,amasu,0.6552,6,YES,YES,Strong candidate
amaciko,amavithamini,0.6453,7,YES,YES,Strong candidate
amaciko,amakhasimende,0.6431,8,YES,YES,Strong candidate
amaciko,amarimu,0.6413,9,YES,YES,Strong candidate
amaciko,amasosha,0.6342,10,YES,YES,Strong candidate
amadoda,amakhosikazi,0.7833,1,YES,YES,Strong candidate
amadoda,asebenzayo,0.6912,2,YES,YES,Strong candidate
amadoda,amakhosi,0.6846,3,YES,YES,Strong candidate
amadoda,amadodakazi,0.6715,4,YES,YES,Strong candidate
amadoda,bezimali,0.6632,5,YES,YES,Strong candidate
amadoda,amadolobha,0.6572,6,YES,YES,Strong candidate
amadoda,nabakhulekeli,0.6442,7,YES,YES,Strong candidate
amadodakazi,akuleli,0.8102,1,YES,YES,Strong candidate
amadodakazi,ufakazi,0.8035,2,YES,YES,Strong candidate
amadodakazi,esizwe,0.7709,3,YES,YES,Strong candidate
amadodakazi,zabakuleli,0.7124,4,YES,YES,Strong candidate
amadodakazi,ofakazi,0.7007,5,YES,YES,Strong candidate
amadodakazi,"lizwe,",0.6915,6,YES,YES,Strong candidate
amadodakazi,lizwe,0.6841,7,YES,YES,Strong candidate
amadodakazi,qhawekazi,0.6824,8,YES,YES,Strong candidate
amadodakazi,kwengqondo,0.677,9,YES,YES,Strong candidate
amadodakazi,amadoda,0.6715,10,YES,YES,Strong candidate
amadokhumenti,amakhasimende,0.7731,1,YES,YES,Strong candidate
amadokhumenti,amakati,0.7347,2,YES,YES,Strong candidate
amadokhumenti,amabhubesi,0.7306,3,YES,YES,Strong candidate
amadokhumenti,amakhandidethi,0.7193,4,YES,YES,Strong candidate
amadokhumenti,amade,0.7178,5,YES,YES,Strong candidate
amadokhumenti,amakhambi,0.7154,6,YES,YES,Strong candidate
amadokhumenti,amabombo,0.7096,7,YES,YES,Strong candidate
amadokhumenti,amafu,0.6966,8,YES,YES,Strong candidate
amadokhumenti,amasosha,0.6929,9,YES,YES,Strong candidate
amadokhumenti,zobumeli,0.6909,10,YES,YES,Strong candidate
amafutha,amafu,0.7923,1,YES,YES,Strong candidate
amafutha,amakhompiyutha,0.7755,2,YES,YES,Strong candidate
amafutha,amava,0.7749,3,YES,YES,Strong candidate
amafutha,amakhompyutha,0.7688,4,YES,YES,Strong candidate
amafutha,amacala,0.7674,5,YES,YES,Strong candidate
amafutha,amaphoyisa,0.7592,6,YES,YES,Strong candidate
amafutha,amavolontiya,0.7575,7,YES,YES,Strong candidate
amafutha,amaculo,0.7517,8,YES,YES,Strong candidate
amafutha,amagquma,0.7466,9,YES,YES,Strong candidate
amafutha,amaphutha,0.7406,10,YES,YES,Strong candidate
amagatsha,amagama,0.7571,1,YES,YES,Strong candidate
amagatsha,amasosha,0.7487,2,YES,YES,Strong candidate
amagatsha,amagqabi,0.7366,3,YES,YES,Strong candidate
amagatsha,amacala,0.731,4,YES,YES,Strong candidate
amagatsha,amaphepha,0.7277,5,YES,YES,Strong candidate
amagatsha,kwamagatsha,0.719,6,YES,YES,Strong candidate
amagatsha,amagagasi,0.7084,7,YES,YES,Strong candidate
amagatsha,amabombo,0.7048,8,YES,YES,Strong candidate
amagatsha,amakati,0.7004,9,YES,YES,Strong candidate
amagatsha,amaqabunga,0.6937,10,YES,YES,Strong candidate
amagciwane,igciwane,0.8465,1,YES,YES,Strong candidate
amagciwane,amagoli,0.7648,2,YES,YES,Strong candidate
amagciwane,amane,0.7279,3,YES,YES,Strong candidate
amagciwane,amafu,0.7225,4,YES,YES,Strong candidate
amagciwane,abhekane,0.707,5,YES,YES,Strong candidate
amagciwane,amagagasi,0.7063,6,YES,YES,Strong candidate
amagciwane,amanqe,0.6987,7,YES,YES,Strong candidate
amagciwane,agcine,0.6954,8,YES,YES,Strong candidate
amagciwane,amadokhumenti,0.6875,9,YES,YES,Strong candidate
amagciwane,amabombo,0.6847,10,YES,YES,Strong candidate
amahlathi,kwamahlathi,0.8427,1,YES,YES,Strong candidate
amahlathi,amaphenathi,0.7698,2,YES,YES,Strong candidate
amahlathi,ihlathi,0.7634,3,YES,YES,Strong candidate
amahlathi,amahlosi,0.761,4,YES,YES,Strong candidate
amahlathi,wehlathi,0.7539,5,YES,YES,Strong candidate
amahlathi,zehlathi,0.7031,6,YES,YES,Strong candidate
amahlathi,amahlandla,0.6952,7,YES,YES,Strong candidate
amahlathi,amahlanu,0.6792,8,YES,YES,Strong candidate
amahlathi,amakati,0.6605,9,YES,YES,Strong candidate
amahlathi,amahora,0.6528,10,YES,YES,Strong candidate
amahle,u-amahle,0.7857,1,YES,YES,Strong candidate
amahle,amaphupho,0.7774,2,YES,YES,Strong candidate
amahle,"amahle,",0.7011,3,YES,YES,Strong candidate
amahle,amahlosi,0.6723,4,YES,YES,Strong candidate
amahle,noamaphupho,0.6407,5,YES,YES,Strong candidate
amahle,amaphilisi,0.62,6,YES,YES,Strong candidate
amahle,okwakha,0.5998,7,YES,YES,Moderate candidate
amahle,amahlandla,0.5951,8,YES,YES,Moderate candidate
amahle,amahlathi,0.594,9,YES,YES,Moderate candidate
amahle,amahlanu,0.5614,10,YES,YES,Moderate candidate
amahlosi,amakati,0.7933,1,YES,YES,Strong candidate
amahlosi,amahlathi,0.761,2,YES,YES,Strong candidate
amahlosi,amahora,0.7408,3,YES,YES,Strong candidate
amahlosi,amahlandla,0.7315,4,YES,YES,Strong candidate
amahlosi,amafu,0.7118,5,YES,YES,Strong candidate
amahlosi,amatekisi,0.7072,6,YES,YES,Strong candidate
amahlosi,amahlanu,0.7068,7,YES,YES,Strong candidate
amahlosi,amasosha,0.6979,8,YES,YES,Strong candidate
amahlosi,amacala,0.6976,9,YES,YES,Strong candidate
amahlosi,amava,0.687,10,YES,YES,Strong candidate
amakati,amakhambi,0.8106,1,YES,YES,Strong candidate
amakati,amabombo,0.7986,2,YES,YES,Strong candidate
amakati,amahlosi,0.7933,3,YES,YES,Strong candidate
amakati,amaculo,0.7918,4,YES,YES,Strong candidate
amakati,amakhandidethi,0.7734,5,YES,YES,Strong candidate
amakati,amatekisi,0.7623,6,YES,YES,Strong candidate
amakati,amakhasimende,0.7577,7,YES,YES,Strong candidate
amakati,amasosha,0.7559,8,YES,YES,Strong candidate
amakati,amakhaza,0.7503,9,YES,YES,Strong candidate
amakati,amacala,0.7501,10,YES,YES,Strong candidate
amakhandidethi,amakhasimende,0.8231,1,YES,YES,Strong candidate
amakhandidethi,amakhambi,0.7902,2,YES,YES,Strong candidate
amakhandidethi,amakati,0.7734,3,YES,YES,Strong candidate
amakhandidethi,amakhaza,0.7616,4,YES,YES,Strong candidate
amakhandidethi,amabombo,0.7256,5,YES,YES,Strong candidate
amakhandidethi,amakhompiyutha,0.7203,6,YES,YES,Strong candidate
amakhandidethi,amadokhumenti,0.7193,7,YES,YES,Strong candidate
amakhandidethi,amakhaya,0.704,8,YES,YES,Strong candidate
amakhandidethi,amaqabunga,0.7015,9,YES,YES,Strong candidate
amakhandidethi,amakhompyutha,0.6984,10,YES,YES,Strong candidate
amakhaza,makhaza,0.7992,1,YES,YES,Strong candidate
amakhaza,amakhandidethi,0.7616,2,YES,YES,Strong candidate
amakhaza,amakati,0.7503,3,YES,YES,Strong candidate
amakhaza,amakhambi,0.7331,4,YES,YES,Strong candidate
amakhaza,amakhaya,0.7204,5,YES,YES,Strong candidate
amakhaza,amakhasimende,0.7195,6,YES,YES,Strong candidate
amakhaza,amaqabunga,0.7092,7,YES,YES,Strong candidate
amakhaza,amacala,0.6946,8,YES,YES,Strong candidate
amakhaza,amafu,0.6718,9,YES,YES,Strong candidate
amakhaza,amarimu,0.666,10,YES,YES,Strong candidate
amakhompyutha,amakhompiyutha,0.9718,1,YES,YES,Strong candidate
amakhompyutha,i-ikhompyutha,0.7809,2,YES,YES,Strong candidate
amakhompyutha,amafutha,0.7688,3,YES,YES,Strong candidate
amakhompyutha,ikhompyutha,0.7493,4,YES,YES,Strong candidate
amakhompyutha,kwekhompyutha,0.7327,5,YES,YES,Strong candidate
amakhompyutha,ikhompiyutha,0.7325,6,YES,YES,Strong candidate
amakhompyutha,amakati,0.7175,7,YES,YES,Strong candidate
amakhompyutha,amakhandidethi,0.6984,8,YES,YES,Strong candidate
amakhompyutha,amavolontiya,0.6934,9,YES,YES,Strong candidate
amakhompyutha,amatomu,0.6548,10,YES,YES,Strong candidate
amakhono,namakhono,0.8152,1,YES,YES,Strong candidate
amakhono,amakhona,0.7916,2,YES,YES,Strong candidate
amakhono,banezakhono,0.687,3,YES,YES,Strong candidate
amakhono,ikhono,0.6618,4,YES,YES,Strong candidate
amakhono,athuthuke,0.6265,5,YES,YES,Strong candidate
amakhono,kwekhono,0.6169,6,YES,YES,Strong candidate
amakhono,luyikhono,0.6118,7,YES,YES,Strong candidate
amakhono,amakhaya,0.5836,8,YES,YES,Moderate candidate
amakhono,zekhono,0.5722,9,YES,YES,Moderate candidate
amakhono,zezobuciko,0.571,10,YES,YES,Moderate candidate
amakhosi,amakhosikazi,0.7916,1,YES,YES,Strong candidate
amakhosi,amakati,0.7494,2,YES,YES,Strong candidate
amakhosi,amakhambi,0.7175,3,YES,YES,Strong candidate
amakhosi,amakhandidethi,0.6958,4,YES,YES,Strong candidate
amakhosi,amadoda,0.6846,5,YES,YES,Strong candidate
amakhosi,amakhona,0.6831,6,YES,YES,Strong candidate
amakhosi,amakhaya,0.6709,7,YES,YES,Strong candidate
amakhosi,omakhelwane,0.664,8,YES,YES,Strong candidate
amakhulu,"amakhulu,",0.8356,1,YES,YES,Strong candidate
amakhulu,amakhulu.,0.6764,2,YES,YES,Strong candidate
amakhulu,amakhaya,0.6561,3,YES,YES,Strong candidate
amakhulu,endawo,0.634,4,YES,YES,Strong candidate
amakhulu,wamakhaya,0.6115,5,YES,YES,Strong candidate
amakhulu,amakhambi,0.6087,6,YES,YES,Strong candidate
amakhulu,zemfuyo,0.6026,7,YES,YES,Strong candidate
amakhulu,amakati,0.5903,8,YES,YES,Moderate candidate
amakhulu,amakhosi,0.589,9,YES,YES,Moderate candidate
amakhulu,emasimini,0.5693,10,YES,YES,Moderate candidate
amalungelo,lamalungelo,0.9159,1,YES,YES,Strong candidate
amalungelo,amalungu,0.8146,2,YES,YES,Strong candidate
amalungelo,yamalungelo,0.7648,3,YES,YES,Strong candidate
amalungelo,namalungelo,0.7493,4,YES,YES,Strong candidate
amalungelo,kwamalungu,0.6657,5,YES,YES,Strong candidate
amalungelo,ngezibonelo,0.6384,6,YES,YES,Strong candidate
amalungelo,amakati,0.6382,7,YES,YES,Strong candidate
amalungelo,malusi,0.6359,8,YES,YES,Strong candidate
amalungelo,amaqembu,0.622,9,YES,YES,Strong candidate
amalungelo,lenkohlakalo,0.6206,10,YES,YES,Strong candidate
amalungu,amalungelo,0.8146,1,YES,YES,Strong candidate
amalungu,kwamalungu,0.8059,2,YES,YES,Strong candidate
amalungu,lamalungelo,0.7132,3,YES,YES,Strong candidate
amalungu,malusi,0.704,4,YES,YES,Strong candidate
amalungu,amacala,0.6923,5,YES,YES,Strong candidate
amalungu,amasosha,0.6795,6,YES,YES,Strong candidate
amalungu,amava,0.6784,7,YES,YES,Strong candidate
amalungu,amavithamini,0.674,8,YES,YES,Strong candidate
amalungu,oyilungu,0.6732,9,YES,YES,Strong candidate
amalungu,amavolontiya,0.6485,10,YES,YES,Strong candidate
amandla,bamandla,0.6792,1,YES,YES,Strong candidate
amandla,amahlandla,0.6123,2,YES,YES,Strong candidate
amandla,amane,0.5918,3,YES,YES,Moderate candidate
amandla,amanqe,0.5743,4,YES,YES,Moderate candidate
amandla,amandla.,0.5694,5,YES,YES,Moderate candidate
amandla,nesandla,0.5019,6,YES,YES,Moderate candidate
amandla,enkandla,0.4905,7,YES,YES,Moderate candidate
amandla,unamandla,0.4763,8,YES,YES,Moderate candidate
amandla,amanga,0.4689,9,YES,YES,Moderate candidate
amandla,bandla,0.453,10,YES,YES,Moderate candidate
amaningi,"amaningi,",0.7473,1,YES,YES,Strong candidate
amaningi,avulwa,0.7332,2,YES,YES,Strong candidate
amaningi,amathuba,0.7299,3,YES,YES,Strong candidate
amaningi,amaningi.,0.7009,4,YES,YES,Strong candidate
amaningi,baningi,0.6297,5,YES,YES,Strong candidate
amaningi,omningi,0.6204,6,YES,YES,Strong candidate
amaningi,eningi,0.597,7,YES,YES,Moderate candidate
amaningi,noamathuba,0.5852,8,YES,YES,Moderate candidate
amaningi,yamathuba,0.581,9,YES,YES,Moderate candidate
amaningi,kaningi,0.577,10,YES,YES,Moderate candidate
amantombazane,ongogos,0.7873,1,YES,YES,Strong candidate
amantombazane,odokotela,0.6923,2,YES,YES,Strong candidate
amantombazane,bemfundo,0.6767,3,YES,YES,Strong candidate
amantombazane,nodokotela,0.667,4,YES,YES,Strong candidate
amantombazane,besifazane,0.6484,5,YES,YES,Strong candidate
amantombazane,amakhosi,0.6453,6,YES,YES,Strong candidate
amantombazane,"behlangene,",0.63,7,YES,YES,Strong candidate
amantombazane,nezihlobo,0.6018,8,YES,YES,Strong candidate
amantombazane,nezintombi,0.5993,9,YES,YES,Moderate candidate
amantombazane,nsizwa,0.5965,10,YES,YES,Moderate candidate
amanzi,zamanzi,0.6893,1,YES,YES,Strong candidate
amanzi,kwamanzi,0.6887,2,YES,YES,Strong candidate
amanzi,kabanzi,0.6699,3,YES,YES,Strong candidate
amanzi,ezilwane,0.6285,4,YES,YES,Strong candidate
amanzi,emanzi,0.6285,5,YES,YES,Strong candidate
amanzi,ahlanzekile,0.6241,6,YES,YES,Strong candidate
amanzi,ohlanzekile,0.6227,7,YES,YES,Strong candidate
amanzi,amathe,0.6191,8,YES,YES,Strong candidate
amanzi,yamanzi,0.5935,9,YES,YES,Moderate candidate
amanzi,amatekisi,0.588,10,YES,YES,Moderate candidate
amaphepha,amaphoyisa,0.7675,1,YES,YES,Strong candidate
amaphepha,amaphuzu,0.7627,2,YES,YES,Strong candidate
amaphepha,amaphenathi,0.7294,3,YES,YES,Strong candidate
amaphepha,amagatsha,0.7277,4,YES,YES,Strong candidate
amaphepha,amafutha,0.7266,5,YES,YES,Strong candidate
amaphepha,uramaphosa,0.7218,6,YES,YES,Strong candidate
amaphepha,amasosha,0.7055,7,YES,YES,Strong candidate
amaphepha,iphepha,0.7033,8,YES,YES,Strong candidate
amaphepha,amaphutha,0.7001,9,YES,YES,Strong candidate
amaphepha,amacala,0.6832,10,YES,YES,Strong candidate
amaphilisi,amaphuzu,0.7697,1,YES,YES,Strong candidate
amaphilisi,amatekisi,0.7032,2,YES,YES,Strong candidate
amaphilisi,amathiphu,0.6951,3,YES,YES,Strong candidate
amaphilisi,amatotho,0.6838,4,YES,YES,Strong candidate
amaphilisi,amava,0.6837,5,YES,YES,Strong candidate
amaphilisi,amaphenathi,0.6826,6,YES,YES,Strong candidate
amaphilisi,amacala,0.6789,7,YES,YES,Strong candidate
amaphilisi,amakati,0.6719,8,YES,YES,Strong candidate
amaphilisi,amaphutha,0.6696,9,YES,YES,Strong candidate
amaphilisi,amahlosi,0.6593,10,YES,YES,Strong candidate
amaphoyisa,maphoyisa,0.8732,1,YES,YES,Strong candidate
amaphoyisa,lwamaphoyisa,0.871,2,YES,YES,Strong candidate
amaphoyisa,wamaphoyisa,0.8412,3,YES,YES,Strong candidate
amaphoyisa,uramaphosa,0.812,4,YES,YES,Strong candidate
amaphoyisa,amaphuzu,0.811,5,YES,YES,Strong candidate
amaphoyisa,maphorisa,0.8103,6,YES,YES,Strong candidate
amaphoyisa,iphoyisa,0.7766,7,YES,YES,Strong candidate
amaphoyisa,namaphoyisa,0.7737,8,YES,YES,Strong candidate
amaphoyisa,samaphoyisa,0.7725,9,YES,YES,Strong candidate
amaphoyisa,amaphepha,0.7675,10,YES,YES,Strong candidate
amaphupho,amahle,0.7774,1,YES,YES,Strong candidate
amaphupho,iphupho,0.7141,2,YES,YES,Strong candidate
amaphupho,amaphuzu,0.7127,3,YES,YES,Strong candidate
amaphupho,noamaphupho,0.6998,4,YES,YES,Strong candidate
amaphupho,"amahle,",0.6865,5,YES,YES,Strong candidate
amaphupho,neamaphupho,0.6555,6,YES,YES,Strong candidate
amaphupho,amaphilisi,0.6326,7,YES,YES,Strong candidate
amaphupho,amaphepha,0.5974,8,YES,YES,Moderate candidate
amaphupho,amaphoyisa,0.5924,9,YES,YES,Moderate candidate
amaphupho,amazwi,0.5913,10,YES,YES,Moderate candidate
amaphuzu,amaphutha,0.8429,1,YES,YES,Strong candidate
amaphuzu,amaphoyisa,0.811,2,YES,YES,Strong candidate
amaphuzu,amaphenathi,0.7865,3,YES,YES,Strong candidate
amaphuzu,amaphilisi,0.7697,4,YES,YES,Strong candidate
amaphuzu,amaphepha,0.7627,5,YES,YES,Strong candidate
amaphuzu,amava,0.7475,6,YES,YES,Strong candidate
amaphuzu,amafutha,0.7224,7,YES,YES,Strong candidate
amaphuzu,amathiphu,0.7207,8,YES,YES,Strong candidate
amaphuzu,ngamaphuzu,0.7146,9,YES,YES,Strong candidate
amaphuzu,amaphupho,0.7127,10,YES,YES,Strong candidate
amaqabunga,iphunga,0.7429,1,YES,YES,Strong candidate
amaqabunga,amacala,0.7345,2,YES,YES,Strong candidate
amaqabunga,amaqembu,0.7274,3,YES,YES,Strong candidate
amaqabunga,amavolontiya,0.7202,4,YES,YES,Strong candidate
amaqabunga,amava,0.7183,5,YES,YES,Strong candidate
amaqabunga,ama-curtain,0.7147,6,YES,YES,Strong candidate
amaqabunga,phungula,0.7142,7,YES,YES,Strong candidate
amaqabunga,lokubulawa,0.7123,8,YES,YES,Strong candidate
amaqabunga,amakhaza,0.7092,9,YES,YES,Strong candidate
amaqabunga,amaphenathi,0.7047,10,YES,YES,Strong candidate
amasiko,amasimi,0.7272,1,YES,YES,Strong candidate
amasiko,amasu,0.6691,2,YES,YES,Strong candidate
amasiko,amasosha,0.6441,3,YES,YES,Strong candidate
amasiko,amasiko.,0.6287,4,YES,YES,Strong candidate
amasiko,amaciko,0.6171,5,YES,YES,Strong candidate
amasiko,amasha,0.5965,6,YES,YES,Moderate candidate
amasiko,amaculo,0.5777,7,YES,YES,Moderate candidate
amasiko,amazwi,0.5652,8,YES,YES,Moderate candidate
amasiko,amasudi,0.5557,9,YES,YES,Moderate candidate
amasiko,ngamasiko,0.5476,10,YES,YES,Moderate candidate
amasimi,amasu,0.7532,1,YES,YES,Strong candidate
amasimi,amasosha,0.7322,2,YES,YES,Strong candidate
amasimi,amasiko,0.7272,3,YES,YES,Strong candidate
amasimi,amavithamini,0.6908,4,YES,YES,Strong candidate
amasimi,amasudi,0.6761,5,YES,YES,Strong candidate
amasimi,amakati,0.6622,6,YES,YES,Strong candidate
amasimi,amarimu,0.6553,7,YES,YES,Strong candidate
amasimi,ami,0.6494,8,YES,YES,Strong candidate
amasimi,amafu,0.6455,9,YES,YES,Strong candidate
amasimi,amabombo,0.6451,10,YES,YES,Strong candidate
amasu,amasosha,0.8423,1,YES,YES,Strong candidate
amasu,amasudi,0.8384,2,YES,YES,Strong candidate
amasu,amafu,0.8361,3,YES,YES,Strong candidate
amasu,amasha,0.7953,4,YES,YES,Strong candidate
amasu,amasha.”,0.7887,5,YES,YES,Strong candidate
amasu,amarimu,0.7783,6,YES,YES,Strong candidate
amasu,amasimi,0.7532,7,YES,YES,Strong candidate
amasu,amava,0.7447,8,YES,YES,Strong candidate
amasu,amaculo,0.7326,9,YES,YES,Strong candidate
amasu,amabhuloho,0.708,10,YES,YES,Strong candidate
amatekisi,itekisi,0.8564,1,YES,YES,Strong candidate
amatekisi,amatomu,0.8163,2,YES,YES,Strong candidate
amatekisi,amava,0.7632,3,YES,YES,Strong candidate
amatekisi,amakati,0.7623,4,YES,YES,Strong candidate
amatekisi,amathiphu,0.7545,5,YES,YES,Strong candidate
amatekisi,amatotho,0.7443,6,YES,YES,Strong candidate
amatekisi,amacala,0.7409,7,YES,YES,Strong candidate
amatekisi,amaphenathi,0.7374,8,YES,YES,Strong candidate
amatekisi,mathonsi,0.734,9,YES,YES,Strong candidate
amatekisi,amasosha,0.7307,10,YES,YES,Strong candidate
amathalente,amathambo,0.8038,1,YES,YES,Strong candidate
amathalente,amathathu,0.7912,2,YES,YES,Strong candidate
amathalente,i-edendale,0.7437,3,YES,YES,Strong candidate
amathalente,ama-curtain,0.7428,4,YES,YES,Strong candidate
amathalente,welamontville,0.737,5,YES,YES,Strong candidate
amathalente,aqale,0.7328,6,YES,YES,Strong candidate
amathalente,marathon,0.7283,7,YES,YES,Strong candidate
amathalente,amatomu,0.7269,8,YES,YES,Strong candidate
amathalente,amatotho,0.7264,9,YES,YES,Strong candidate
amathalente,amaphoyisa,0.7213,10,YES,YES,Strong candidate
amathe,ujeqe,0.7847,1,YES,YES,Strong candidate
amathe,ibhola,0.7203,2,YES,YES,Strong candidate
amathe,amatotho,0.6697,3,YES,YES,Strong candidate
amathe,amathiphu,0.6221,4,YES,YES,Strong candidate
amathe,amathambo,0.6208,5,YES,YES,Strong candidate
amathe,amanzi,0.6191,6,YES,YES,Strong candidate
amathe,ilwane,0.6158,7,YES,YES,Strong candidate
amathuba,ngamathuba,0.7862,1,YES,YES,Strong candidate
amathuba,amathuba.,0.7848,2,YES,YES,Strong candidate
amathuba,ezinamathuba,0.7725,3,YES,YES,Strong candidate
amathuba,yamathuba,0.7652,4,YES,YES,Strong candidate
amathuba,namathuba,0.7631,5,YES,YES,Strong candidate
amathuba,avulwa,0.7523,6,YES,YES,Strong candidate
amathuba,amaningi,0.7299,7,YES,YES,Strong candidate
amathuba,amathathu,0.7,8,YES,YES,Strong candidate
amathuba,amathiphu,0.6512,9,YES,YES,Strong candidate
amathuba,ithuba,0.6282,10,YES,YES,Strong candidate
amathuluzi,amathiphu,0.7295,1,YES,YES,Strong candidate
amathuluzi,amathathu,0.715,2,YES,YES,Strong candidate
amathuluzi,ithuluzi,0.6954,3,YES,YES,Strong candidate
amathuluzi,amatekisi,0.6932,4,YES,YES,Strong candidate
amathuluzi,amaphuzu,0.6825,5,YES,YES,Strong candidate
amathuluzi,amatotho,0.6668,6,YES,YES,Strong candidate
amathuluzi,amathalente,0.6648,7,YES,YES,Strong candidate
amathuluzi,amaphenathi,0.6641,8,YES,YES,Strong candidate
amathuluzi,amathambo,0.6591,9,YES,YES,Strong candidate
