query_word,candidate,cosine_similarity,rank,above_threshold,noun_class_match,note,query_english,candidate_english,wordnet_validated,wordnet_score,shared_synset,final_verdict
abalandeli,nabalandeli,0.883,1,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalandeli,nakubalandeli,0.794,2,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalandeli,abakhokheli,0.77,3,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalandeli,abagibeli,0.7238,4,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalandeli,abalungi,0.7132,5,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalandeli,shabalala,0.7102,6,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalandeli,abalisa,0.7061,7,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalandeli,abalimi,0.7049,8,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalandeli,abalima,0.6971,9,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalandeli,abazifundayo,0.691,10,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalimi,abakhulekeli,0.8463,1,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalimi,abalima,0.8385,2,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalimi,abavikeli,0.8329,3,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalimi,abakhokheli,0.8183,4,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalimi,abakhosi,0.8142,5,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalimi,omakhelwane,0.8137,6,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalimi,nabakhulekeli,0.7574,7,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalimi,abafazi,0.7428,8,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalimi,yomakhelwane,0.741,9,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalimi,abakhulekeli.,0.7394,10,YES,YES,Strong candidate,,,,,,STRONG CANDIDATE (no WordNet data)
abalingani,bangalingani,0.7604,1,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalingani,abangani,0.7174,2,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalingani,abalima,0.7079,3,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalingani,umlingisi,0.7015,4,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalingani,abafazi,0.6836,5,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalingani,abalandeli,0.678,6,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalingani,abangane,0.6763,7,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abalingani,yomakhelwane,0.6701,8,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalingani,abalisa,0.6696,9,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abalingani,omakhelwane,0.6664,10,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abameli,ummeli,0.779,1,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abameli,abavikeli,0.755,2,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abameli,abakhulekeli,0.7485,3,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abameli,babantu,0.7451,4,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abameli,abagibeli,0.7302,5,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abameli,abakhokheli,0.7296,6,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abameli,abafundi,0.7256,7,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abameli,abafazi,0.7239,8,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abameli,abashayeli,0.7168,9,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abameli,umongameli,0.706,10,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abangane,abangani,0.8103,1,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abangane,nabangane,0.7882,2,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abangane,omakhelwane,0.7761,3,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abangane,okhokho,0.744,4,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abangane,abagqi,0.737,5,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abangane,abakhokheli,0.7349,6,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abangane,abagibeli,0.7333,7,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abangane,abakhulu,0.7174,8,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abangane,yomakhelwane,0.7097,9,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abangane,bethu,0.6982,10,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abangani,nabangani,0.8167,1,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abangani,abangane,0.8103,2,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abangani,nabangane,0.7385,3,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abangani,abalingani,0.7174,4,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
abangani,abangayeki,0.7083,5,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abangani,abangangisiza,0.6887,6,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abangani,abangakuqondi,0.6781,7,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
abangani,engicabanga,0.6652,8,YES,YES,Strong candidate,"zulu, english, primary_translation, alternative_translations","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,english.n.03,CONFIRMED SYNONYM
